timestamp,suite,run_name,seed,task_id,task_name,episode_idx,step,reward,success,controller,expert_prefix_steps,current_phase_id,current_secured,current_placement_ready,target_phase_id,target_secured,target_placement_ready,pred_gripper_raw,pred_gripper_sign,executed_gripper,expert_gripper_if_available,eef_delta_norm,action_delta_norm,pre_state_0,pre_state_1,pre_state_2,pre_state_3,pre_state_4,pre_state_5,pre_state_6,pre_state_7,post_state_0,post_state_1,post_state_2,post_state_3,post_state_4,post_state_5,post_state_6,post_state_7,action_0,action_1,action_2,action_3,action_4,action_5,action_6
2026-06-26T16:50:50.669583+00:00,libero_10,event_gated_act_h20_task2_phase_memory,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,15,0.0,0,policy,0,0,0,0,0,0,0,-7.9644646644592285,negative,-1.0,-1.0,0.0038601956330239773,0.3391578793525696,-0.20792753994464874,0.007989343255758286,1.1783885955810547,3.144803524017334,-0.010142710991203785,-0.04438615217804909,0.03906707093119621,-0.03903120756149292,-0.2076108306646347,0.011836123652756214,1.1784441471099854,3.146757125854492,-0.013687798753380775,-0.04176172614097595,0.03910941630601883,-0.03907039016485214,0.023812122642993927,0.3369656503200531,-0.004698646254837513,0.01167120598256588,-0.016053372994065285,-0.022342592477798462,-1.0
2026-06-26T16:50:50.770546+00:00,libero_10,event_gated_act_h20_task2_phase_memory,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,16,0.0,0,policy,0,0,0,0,0,0,0,-8.189032554626465,negative,-1.0,-1.0,0.004532996099442244,0.39218077063560486,-0.2076108306646347,0.011836123652756214,1.1784441471099854,3.146757125854492,-0.013687798753380775,-0.04176172614097595,0.03910941630601883,-0.03907039016485214,-0.20722655951976776,0.016352791339159012,1.178433895111084,3.1487388610839844,-0.017005817964673042,-0.03855559229850769,0.03915045037865639,-0.03910737857222557,0.030111243948340416,0.3896883726119995,-0.010863011702895164,0.011445249430835247,-0.018664566799998283,-0.02108725532889366,-1.0
2026-06-26T16:50:50.871576+00:00,libero_10,event_gated_act_h20_task2_phase_memory,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,17,0.0,0,policy,0,0,0,0,0,0,0,-8.358224868774414,negative,-1.0,-1.0,0.005216329358518124,0.44401028752326965,-0.20722655951976776,0.016352791339159012,1.178433895111084,3.1487388610839844,-0.017005817964673042,-0.03855559229850769,0.03915045037865639,-0.03910737857222557,-0.2067757099866867,0.02154855616390705,1.1783297061920166,3.1507041454315186,-0.020030034705996513,-0.034745316952466965,0.03919024020433426,-0.03914226219058037,0.037587203085422516,0.4410060942173004,-0.01745850406587124,0.01097524631768465,-0.021030208095908165,-0.019453298300504684,-1.0
2026-06-26T16:50:50.971041+00:00,libero_10,event_gated_act_h20_task2_phase_memory,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,18,0.0,0,policy,0,0,0,0,0,0,0,-8.495990753173828,negative,-1.0,-1.0,0.005883082747459412,0.4932950735092163,-0.2067757099866867,0.02154855616390705,1.1783297061920166,3.1507041454315186,-0.020030034705996513,-0.034745316952466965,0.03919024020433426,-0.03914226219058037,-0.20626211166381836,0.02740488573908806,1.1781054735183716,3.15260910987854,-0.02270943857729435,-0.03033318929374218,0.03922884538769722,-0.0391751192510128,0.04620102792978287,0.4895372688770294,-0.02511814422905445,0.01026009488850832,-0.022772066295146942,-0.01743587665259838,-1.0
2026-06-26T16:50:51.071031+00:00,libero_10,event_gated_act_h20_task2_phase_memory,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,19,0.0,0,policy,0,0,0,0,0,0,0,-8.616538047790527,negative,-1.0,-1.0,0.006512972991913557,0.5384870171546936,-0.20626211166381836,0.02740488573908806,1.1781054735183716,3.15260910987854,-0.02270943857729435,-0.03033318929374218,0.03922884538769722,-0.0391751192510128,-0.20568695664405823,0.03388166055083275,1.1777321100234985,3.154421091079712,-0.025002747774124146,-0.025367727503180504,0.039266303181648254,-0.03920606151223183,0.05641616880893707,0.533624529838562,-0.03395634889602661,0.00941318366676569,-0.023651637136936188,-0.015142383053898811,-1.0
2026-06-26T16:50:51.173437+00:00,libero_10,event_gated_act_h20_task2_phase_memory,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,20,0.0,0,policy,0,0,0,0,0,0,0,-8.717984199523926,negative,-1.0,-1.0,0.007085853721946478,0.5778956413269043,-0.20568695664405823,0.03388166055083275,1.1777321100234985,3.154421091079712,-0.025002747774124146,-0.025367727503180504,0.039266303181648254,-0.03920606151223183,-0.20504605770111084,0.04091733694076538,1.177186369895935,3.156125068664551,-0.026903625577688217,-0.019949015229940414,0.03930261358618736,-0.03923521190881729,0.06720013171434402,0.5715827345848083,-0.044046517461538315,0.008616790175437927,-0.023691440001130104,-0.012847122736275196,-1.0
2026-06-26T16:50:51.274669+00:00,libero_10,event_gated_act_h20_task2_phase_memory,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,21,0.0,0,policy,0,0,0,0,0,0,0,-8.796510696411133,negative,-1.0,-1.0,0.007590119261294603,0.6118063926696777,-0.20504605770111084,0.04091733694076538,1.177186369895935,3.156125068664551,-0.026903625577688217,-0.019949015229940414,0.03930261358618736,-0.03923521190881729,-0.20433880388736725,0.04843851923942566,1.176450490951538,3.1577279567718506,-0.028446897864341736,-0.014209969900548458,0.03933778032660484,-0.039262693375349045,0.07782299071550369,0.6037513017654419,-0.05495014041662216,0.007957227528095245,-0.023130614310503006,-0.01082448847591877,-1.0
2026-06-26T16:50:51.378712+00:00,libero_10,event_gated_act_h20_task2_phase_memory,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,22,0.0,0,policy,0,0,0,0,0,0,0,-8.826443672180176,negative,-1.0,-1.0,0.0080191008746624,0.6393484473228455,-0.20433880388736725,0.04843851923942566,1.176450490951538,3.1577279567718506,-0.028446897864341736,-0.014209969900548458,0.03933778032660484,-0.039262693375349045,-0.20356357097625732,0.05636529251933098,1.1755170822143555,3.1592464447021484,-0.029680095613002777,-0.008273785002529621,0.0393717885017395,-0.03928865119814873,0.08815336227416992,0.6292714476585388,-0.0662318766117096,0.007442438509315252,-0.02215886116027832,-0.008932190015912056,-1.0
2026-06-26T16:50:51.479978+00:00,libero_10,event_gated_act_h20_task2_phase_memory,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,23,0.0,0,policy,0,0,0,0,0,0,0,-8.86757755279541,negative,-1.0,-1.0,0.008375244215130806,0.6620584726333618,-0.20356357097625732,0.05636529251933098,1.1755170822143555,3.1592464447021484,-0.029680095613002777,-0.008273785002529621,0.0393717885017395,-0.03928865119814873,-0.20271597802639008,0.06461865454912186,1.1743732690811157,3.1607043743133545,-0.030640283599495888,-0.0022575960028916597,0.039404623210430145,-0.03931320458650589,0.0985015407204628,0.649402379989624,-0.07975562661886215,0.0070515903644263744,-0.02079184167087078,-0.007238027174025774,-1.0
2026-06-26T16:50:51.580660+00:00,libero_10,event_gated_act_h20_task2_phase_memory,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,24,0.0,0,policy,0,0,0,0,0,0,0,-8.93985366821289,negative,-1.0,-1.0,0.008665389381349087,0.6799971461296082,-0.20271597802639008,0.06461865454912186,1.1743732690811157,3.1607043743133545,-0.030640283599495888,-0.0022575960028916597,0.039404623210430145,-0.03931320458650589,-0.20178721845149994,0.07312258332967758,1.172991394996643,3.1621227264404297,-0.03136933222413063,0.0037278933450579643,0.03943626582622528,-0.039336491376161575,0.10923944413661957,0.6638928055763245,-0.09626317769289017,0.006732036825269461,-0.019077923148870468,-0.00577442767098546,-1.0
2026-06-26T16:50:51.686511+00:00,libero_10,event_gated_act_h20_task2_phase_memory,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,25,0.0,0,policy,0,0,0,0,0,0,0,-9.034204483032227,negative,-1.0,-1.0,0.008893148973584175,0.6936269998550415,-0.20178721845149994,0.07312258332967758,1.172991394996643,3.1621227264404297,-0.03136933222413063,0.0037278933450579643,0.03943626582622528,-0.039336491376161575,-0.20076821744441986,0.08180110156536102,1.1713382005691528,3.1635098457336426,-0.03192279487848282,0.00957830436527729,0.03946669027209282,-0.03935864567756653,0.11942725628614426,0.6730635166168213,-0.11610758304595947,0.00633959611877799,-0.01726490445435047,-0.004674447700381279,-1.0
2026-06-26T16:50:51.787808+00:00,libero_10,event_gated_act_h20_task2_phase_memory,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,26,0.0,0,policy,0,0,0,0,0,0,0,-9.157095909118652,negative,-1.0,-1.0,0.009062666445970535,0.7027280926704407,-0.20076821744441986,0.08180110156536102,1.1713382005691528,3.1635098457336426,-0.03192279487848282,0.00957830436527729,0.03946669027209282,-0.03935864567756653,-0.19966094195842743,0.09057902544736862,1.1693750619888306,3.1648571491241455,-0.03236020356416702,0.015177908353507519,0.03949585184454918,-0.03937980532646179,0.12680670619010925,0.6765225529670715,-0.14060649275779724,0.005887214094400406,-0.01562904380261898,-0.0038650203496217728,-1.0
2026-06-26T16:50:51.887743+00:00,libero_10,event_gated_act_h20_task2_phase_memory,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,27,0.0,0,policy,0,0,0,0,0,0,0,-9.322450637817383,negative,-1.0,-1.0,0.00917556881904602,0.7071821093559265,-0.19966094195842743,0.09057902544736862,1.1693750619888306,3.1648571491241455,-0.03236020356416702,0.015177908353507519,0.03949585184454918,-0.03937980532646179,-0.1984793096780777,0.09937719255685806,1.1670540571212769,3.166141986846924,-0.03273724764585495,0.02041751705110073,0.03952370584011078,-0.039400119334459305,0.13048379123210907,0.6734889149665833,-0.17101845145225525,0.005332805681973696,-0.014367626048624516,-0.0033157682046294212,-1.0
2026-06-26T16:50:51.988678+00:00,libero_10,event_gated_act_h20_task2_phase_memory,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,28,0.0,0,policy,0,0,0,0,0,0,0,-9.551462173461914,negative,-1.0,-1.0,0.00924529880285263,0.7088254690170288,-0.1984793096780777,0.09937719255685806,1.1670540571212769,3.166141986846924,-0.03273724764585495,0.02041751705110073,0.03952370584011078,-0.039400119334459305,-0.19724740087985992,0.10811706632375717,1.1643022298812866,3.1673460006713867,-0.03308868035674095,0.02519749477505684,0.03955021873116493,-0.039419710636138916,0.12956565618515015,0.6640682816505432,-0.21081826090812683,0.004728915169835091,-0.013612777926027775,-0.0027519052382558584,-1.0
2026-06-26T16:50:52.090130+00:00,libero_10,event_gated_act_h20_task2_phase_memory,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,29,0.0,0,policy,0,0,0,0,0,0,0,-9.819025993347168,negative,-1.0,-1.0,0.00929991528391838,0.7096956372261047,-0.19724740087985992,0.10811706632375717,1.1643022298812866,3.1673460006713867,-0.03308868035674095,0.02519749477505684,0.03955021873116493,-0.039419710636138916,-0.19600391387939453,0.11673213541507721,1.1610276699066162,3.1685266494750977,-0.03350258618593216,0.029414653778076172,0.03957535699009895,-0.039438702166080475,0.12346908450126648,0.6487839221954346,-0.2594320774078369,0.004027036018669605,-0.01331995613873005,-0.0020169042982161045,-1.0
2026-06-26T16:50:52.195516+00:00,libero_10,event_gated_act_h20_task2_phase_memory,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,30,0.0,0,policy,0,0,0,0,0,0,0,-10.104925155639648,negative,-1.0,-1.0,0.009334146045148373,0.7112314105033875,-0.19600391387939453,0.11673213541507721,1.1610276699066162,3.1685266494750977,-0.03350258618593216,0.029414653778076172,0.03957535699009895,-0.039438702166080475,-0.19479428231716156,0.1251218616962433,1.1571192741394043,3.1695852279663086,-0.033874910324811935,0.03301086276769638,0.039599012583494186,-0.0394572839140892,0.11165959388017654,0.6254631280899048,-0.3193572461605072,0.003249460831284523,-0.013320025987923145,-0.0010504601523280144,-1.0
2026-06-26T16:50:52.299581+00:00,libero_10,event_gated_act_h20_task2_phase_memory,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,31,0.0,0,policy,0,0,0,0,0,0,0,-10.404196739196777,negative,-1.0,-1.0,0.009379906579852104,0.7153319120407104,-0.19479428231716156,0.1251218616962433,1.1571192741394043,3.1695852279663086,-0.033874910324811935,0.03301086276769638,0.039599012583494186,-0.0394572839140892,-0.19366036355495453,0.13318687677383423,1.152466058731079,3.1704633235931396,-0.03412896767258644,0.03596797585487366,0.03962114453315735,-0.039475586265325546,0.09717950224876404,0.5937004685401917,-0.3867720365524292,0.002484298776835203,-0.013299480080604553,5.0286085752304643e-05,-1.0
2026-06-26T16:50:52.398607+00:00,libero_10,event_gated_act_h20_task2_phase_memory,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,32,0.0,0,policy,0,0,0,0,0,0,0,-10.731122970581055,negative,-1.0,-1.0,0.009458291344344616,0.7236858010292053,-0.19366036355495453,0.13318687677383423,1.152466058731079,3.1704633235931396,-0.03412896767258644,0.03596797585487366,0.03962114453315735,-0.039475586265325546,-0.19263394176959991,0.1408127248287201,1.1469658613204956,3.1711440086364746,-0.03424070402979851,0.038281649351119995,0.03964166343212128,-0.03949376940727234,0.0814092680811882,0.5511122345924377,-0.4617297947406769,0.0018710666336119175,-0.013009102083742619,0.0013592682080343366,-1.0
2026-06-26T16:50:52.502868+00:00,libero_10,event_gated_act_h20_task2_phase_memory,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,33,0.0,0,policy,0,0,0,0,0,0,0,-11.063098907470703,negative,-1.0,-1.0,0.009597137570381165,0.7387298941612244,-0.19263394176959991,0.1408127248287201,1.1469658613204956,3.1711440086364746,-0.03424070402979851,0.038281649351119995,0.03964166343212128,-0.03949376940727234,-0.19173714518547058,0.14788779616355896,1.1405436992645264,3.1716482639312744,-0.03414774313569069,0.039968572556972504,0.039660580456256866,-0.03951190039515495,0.06570712476968765,0.5007839202880859,-0.5389398336410522,0.0015347190201282501,-0.012302863411605358,0.0031745005398988724,-1.0
2026-06-26T16:50:52.601887+00:00,libero_10,event_gated_act_h20_task2_phase_memory,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,34,0.0,0,policy,0,0,0,0,0,0,0,-11.356306076049805,negative,-1.0,-1.0,0.009812073782086372,0.7602245211601257,-0.19173714518547058,0.14788779616355896,1.1405436992645264,3.1716482639312744,-0.03414774313569069,0.039968572556972504,0.039660580456256866,-0.03951190039515495,-0.1909807324409485,0.15430237352848053,1.1331573724746704,3.172023296356201,-0.03375963121652603,0.041056208312511444,0.03967788815498352,-0.03953005373477936,0.051781442016363144,0.4409521818161011,-0.6169809103012085,0.0015851013595238328,-0.011043469421565533,0.005586008075624704,-1.0
2026-06-26T16:50:52.704109+00:00,libero_10,event_gated_act_h20_task2_phase_memory,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,35,0.0,0,policy,0,0,0,0,0,0,0,-11.556262016296387,negative,-1.0,-1.0,0.010096526704728603,0.7857529520988464,-0.1909807324409485,0.15430237352848053,1.1331573724746704,3.172023296356201,-0.03375963121652603,0.041056208312511444,0.03967788815498352,-0.03953005373477936,-0.19036704301834106,0.15998320281505585,1.1248332262039185,3.1723434925079346,-0.032961655408144,0.04163073003292084,0.03969377651810646,-0.039548110216856,0.0393795371055603,0.38056087493896484,-0.6861980557441711,0.001957770437002182,-0.009538187645375729,0.008231764659285545,-1.0
